accuracy,latency,energy,avg energy edge (J),avg latency edge (ms),avg latency cloud (ms),avg latency transfer (ms),avg energy cloud (J),avg energy cloud gpu (J),utilization cloud cpu (%),utilization cloud gpu (%),utilization edge cpu (%),tensor size (KB),cpu-freq,layer,edge-accelerator,server-accelerator
0.608,4973.377381048001,76.52480036844133,12.989552565706955,4900.54303021,70.262567,2.5717838380003144,63.535247802734375,4.180575847625732,1.7999999523162842,0.0,25.3,4.015625,600.0,20.0,off,True
0.607,497.67320134799996,65.95847392665732,2.4936797677217717,424.457283863,70.876902,2.339015484999976,63.46479415893555,4.20674991607666,1.7000000476837158,0.0,15.9,4.015625,1200.0,21.0,std,False
0.611,4775.222286577,131.26466304047187,14.049422561956238,4623.485393021,129.186675,22.550218555999805,117.21524047851562,7.667978763580322,2.5,0.0,25.4,98.0244140625,600.0,16.0,off,False
0.608,167.788419915,72.94905946256335,0.870118117348516,64.745870588,79.75077,23.291779326999986,72.07894134521484,5.1228108406066895,1.7000000476837158,5.355999946594238,45.6,1568.0244140625,1600.0,4.0,max,True
0.609,113.28675072499999,68.01919128004087,0.5881152302361845,31.725094218,74.260754,7.300902506999989,67.43107604980469,4.746929168701172,1.7000000476837158,4.255000114440918,42.0,392.0244140625,1800.0,6.0,std,True
0.611,182.382645469,119.78266402492422,0.8611857534398437,47.818497617,130.727594,3.8365538520000086,118.92147827148438,7.759325981140137,3.4000000953674316,0.0,37.7,98.0244140625,1000.0,15.0,std,False
0.608,2025.394914914,80.40376716323867,8.150211865387107,1942.523078339,80.67923,2.1926065750000845,72.25355529785156,4.7488861083984375,1.7000000476837158,0.0,25.3,4.015625,1600.0,20.0,off,False
0.608,2006.976037891,117.761207971364,8.029495630055404,1881.6390149449999,121.454939,3.882083946000165,109.7317123413086,7.147500038146973,1.5,0.0,25.4,98.0244140625,1600.0,17.0,off,False
0.609,765.89955594,148.88449637662097,3.185369179355335,601.7451115399999,156.468852,7.685592400000104,145.69912719726562,9.187403678894043,12.300000190734863,0.0,25.9,392.0244140625,1800.0,6.0,off,False
0.609,153.705231885,69.27855473084082,0.7425363592587948,64.869515659,76.169288,12.666428225999994,68.53601837158203,4.7750678062438965,1.7000000476837158,4.214000225067139,44.3,784.0244140625,1000.0,8.0,std,True
0.609,489.43643456800004,166.87394553823574,2.1650527159701234,265.810744146,175.598438,48.02725242200006,164.70889282226562,10.2876615524292,14.300000190734863,0.0,47.3,3136.0263671875,600.0,1.0,std,False
0.607,2388.04036375,128.610151672935,7.673963928794371,2250.93712977,133.028111,4.075122979999918,120.93618774414062,7.764554023742676,4.199999809265137,0.0,25.4,98.0244140625,1200.0,14.0,off,False
0.608,172.061911661,120.6509674919138,0.8010758293161512,36.148114748000005,132.00512,3.9086769129999936,119.84989166259766,7.704740047454834,4.0,0.0,56.9,98.0244140625,800.0,14.0,max,False
0.609,228.898251126,138.58098244426574,1.0733072733672975,67.41183673100001,148.474144,13.012270395000002,137.50767517089844,8.666084289550781,10.300000190734863,0.0,42.7,784.0244140625,1000.0,9.0,std,False
0.609,129.373960096,62.81376677918997,0.6425288336333275,56.907492861,69.774061,2.6924062349999787,62.17123794555664,4.171670913696289,1.7000000476837158,0.9990000128746033,29.2,24.5244140625,1200.0,18.0,std,True
0.609,1254.7789280929999,141.13691909993312,5.363542635089385,1102.3268599389999,147.206773,5.245295154000019,135.77337646484375,8.65737533569336,9.899999618530273,0.0,25.5,196.0244140625,1800.0,10.0,off,False
0.608,170.73353885,80.31273442867327,0.915082756309986,60.496696965000005,85.906095,24.330746884999996,79.39765167236328,5.396496772766113,1.600000023841858,4.894999980926514,43.6,1568.0244140625,1800.0,4.0,std,True
0.611,2891.298860513,132.4577801436976,9.869294425924158,2754.8135782329996,132.050229,4.435053280000318,122.58848571777344,7.70639705657959,3.4000000953674316,0.0,25.4,98.0244140625,1000.0,15.0,off,False
0.608,2202.887717751,74.92008646297406,8.217793066977965,2127.673944027,72.200439,3.0133347240000177,66.7022933959961,4.310507774353027,1.7000000476837158,0.9980000257492065,25.3,24.5244140625,1400.0,18.0,off,True
0.607,138.19351192500002,74.38506005875628,0.6758162843422174,45.518399303,79.10069,13.574422622000029,73.70924377441406,5.025059223175049,1.600000023841858,4.429999828338623,48.1,784.0234375,1400.0,3.0,max,True
0.609,1211.774444647,78.10358610260738,4.479577923896445,1119.828392746,79.021594,12.924457901000153,73.62400817871094,4.920338153839111,1.7000000476837158,4.14300012588501,25.6,784.0244140625,1400.0,8.0,off,True
0.609,1374.507134029,78.01683012277351,4.890098250214922,1282.948712887,78.621289,12.937132142000038,73.1267318725586,4.898279190063477,1.7000000476837158,4.1519999504089355,25.6,784.0244140625,1200.0,8.0,off,True
0.609,256.205845004,145.6335652794614,1.1135762657895445,91.35393903800001,151.283835,13.568070965999993,144.51998901367188,8.830485343933105,11.0,0.0,51.0,784.0244140625,600.0,8.0,std,False
0.609,1089.310196894,151.6184323069259,3.921838068644655,922.4239853079999,153.866757,13.019454586000052,147.69659423828125,8.980063438415527,12.300000190734863,0.0,25.8,784.0244140625,1400.0,7.0,off,False
0.607,3381.58020039,81.93016347372296,11.085124106047177,3297.265310249,76.443775,7.871115140999976,70.84503936767578,4.626132011413574,1.7000000476837158,2.1989998817443848,25.4,392.0244140625,800.0,13.0,off,True
0.611,178.71905433,117.7691922677785,0.7905622018605232,49.184777491,125.683178,3.8510988390000023,116.97863006591797,7.3693718910217285,3.700000047683716,0.0,58.8,98.0244140625,600.0,15.0,max,False
0.609,141.187973428,72.12129480942454,0.6228130589362622,56.383785566,77.04645,7.757737861999999,71.49848175048828,4.8640360832214355,1.7000000476837158,4.183000087738037,61.5,392.0244140625,600.0,6.0,max,True
0.609,160.459155323,62.86051437754351,0.8371875037642121,56.967567014,69.475047,34.016541309000004,62.0233268737793,4.184699058532715,1.7000000476837158,0.996999979019165,24.0,98.0244140625,1800.0,17.0,std,True
0.61,163.686554518,67.37466835993071,0.7775232793642998,82.52841257899999,73.721139,7.437002939000024,66.5971450805664,4.605461120605469,1.7000000476837158,3.2660000324249268,50.1,392.0244140625,1000.0,11.0,max,True
0.61,141.02568740200002,67.5831010673403,0.6391389701723217,58.547142091,74.418209,8.060336311000015,66.94396209716797,4.648198127746582,1.7000000476837158,3.253000020980835,58.2,392.0244140625,600.0,11.0,max,True
0.608,473.78015772000003,76.0843030753585,2.204488927409291,389.335581777,81.735513,2.7090629430000206,73.87981414794922,4.848576068878174,1.7000000476837158,0.0,26.6,4.015625,600.0,20.0,std,False
0.608,116.4585101,65.13416912642036,0.6129441508344293,41.300653616,71.822037,3.3358194840000124,64.52122497558594,4.400814056396484,1.7000000476837158,2.2860000133514404,31.3,98.0244140625,1800.0,14.0,std,True
0.609,2099.3542795880003,72.36152737128843,6.454316067577492,2018.347947318,73.08002,7.926312270000253,65.90721130371094,4.576612949371338,1.7000000476837158,3.2739999294281006,25.5,392.0244140625,1000.0,11.0,off,True
0.607,335.665968018,81.78451778888208,1.6255517244289635,202.438994933,88.575894,44.65107908499999,80.15896606445312,5.677353858947754,1.7000000476837158,6.624000072479248,45.3,3136.0263671875,1000.0,2.0,std,True
0.609,222.812879694,146.60284219228348,0.9516733690412998,59.765566769,154.883484,8.16382892499999,145.6511688232422,9.193436622619629,12.199999809265137,0.0,57.4,392.0244140625,600.0,6.0,std,False
0.611,3565.094795191,74.81963826396445,11.693623554491795,3489.906862702,69.581316,5.606616488999649,63.126014709472656,4.2424750328063965,1.7000000476837158,1.3559999465942383,25.4,98.0244140625,800.0,16.0,off,True
0.608,220.151582307,119.81120639579095,1.022037084267509,82.564591557,129.848906,7.738084750000013,118.78916931152344,7.7078962326049805,4.599999904632568,0.0,51.7,392.0244140625,800.0,13.0,max,False
0.611,115.55858803,64.29842501951481,0.5962384350421548,41.301395252999995,70.895817,3.3613757770000063,63.702186584472656,4.340002059936523,1.7000000476837158,1.3480000495910645,36.4,98.0244140625,1600.0,15.0,max,True
0.607,228.970096725,155.45473607649527,1.0652860032530667,52.394412505000005,163.753726,12.82195821999997,154.3894500732422,9.71921157836914,13.5,0.0,47.4,784.0234375,1200.0,3.0,std,False
0.609,131.636166413,64.39742543655952,0.6807162995966315,57.794823395,70.46656,3.3747830180000022,63.71670913696289,4.2749128341674805,1.7000000476837158,0.996999979019165,25.3,98.0244140625,1600.0,17.0,std,True
0.609,124.193977616,64.79612475222508,0.663281734646964,49.770849857,70.914528,3.508599758999992,64.13284301757812,4.320249080657959,1.7000000476837158,1.340000033378601,25.7,98.0244140625,1800.0,16.0,std,True
0.608,120.42056920499999,66.45029126985318,0.611553782060206,40.419706273,72.70606,7.294802931999996,65.83873748779297,4.465674877166748,1.7000000476837158,2.2890000343322754,42.9,392.0244140625,1400.0,13.0,max,True
0.608,2299.76441431,111.75918043277935,8.522486096841847,2182.644548279,114.342174,2.7776920310001287,103.2366943359375,6.785678863525391,1.600000023841858,0.0,25.3,24.5244140625,1400.0,18.0,off,False
0.609,2626.4763602509997,138.46526961460336,8.56602339878305,2478.19834438,139.928716,8.349299870999744,129.8992462158203,8.26632308959961,9.199999809265137,0.0,25.5,392.0244140625,800.0,11.0,off,False
0.609,120.18838442,67.40667592012757,0.5706850143658518,38.853006151,73.803128,7.532250269000002,66.83599090576172,4.714986801147461,1.7000000476837158,4.258999824523926,54.6,392.0244140625,1000.0,6.0,max,True
0.609,1947.9237154749999,77.19389597311309,6.357981361296678,1857.2057869690002,77.761176,12.956752505999674,70.8359146118164,4.908534049987793,1.7000000476837158,4.170000076293945,25.6,784.0244140625,800.0,8.0,off,True
0.609,314.857923978,165.16909156670852,1.6678556047944428,96.379499631,172.485574,45.99285034699997,163.50123596191406,10.236551284790039,14.399999618530273,0.0,45.6,3136.0263671875,1800.0,1.0,std,False
0.609,119.289230807,68.36861382558298,0.5723568065400123,37.748100838,74.440403,7.100726968999993,67.79625701904297,4.768071174621582,1.7000000476837158,4.250999927520752,47.7,392.0244140625,1200.0,6.0,std,True
0.609,132.123215,64.9506481588996,0.6494015158331871,58.512122424999994,70.914401,2.6966915749999885,64.3012466430664,4.302565097808838,1.7000000476837158,0.9900000095367432,32.4,24.517578125,1000.0,19.0,std,True
0.608,2633.019365101,73.33526878093551,9.41638831828903,2529.946373469,70.71315,32.35984163200014,63.918880462646484,4.238224983215332,1.7000000476837158,0.0,25.3,4.015625,1200.0,20.0,off,True
0.607,1834.72951091,70.872281828875,7.41064242457813,1762.406758224,70.209269,2.113483686000052,63.461639404296875,4.179502964019775,1.7000000476837158,0.0,25.3,4.015625,800.0,21.0,off,True
0.608,119.44109735500001,66.73408351481623,0.6248382145232678,38.051568603,73.302615,8.086913752000015,66.10924530029297,4.508447170257568,1.7000000476837158,2.2690000534057617,41.7,392.0244140625,1600.0,13.0,max,True
0.609,188.976540052,145.04811481317242,0.9458961852427245,28.105414565,153.613278,7.257847486999992,144.1022186279297,9.118287086486816,12.399999618530273,0.0,47.4,392.0244140625,1800.0,6.0,max,False
0.609,188.911079726,131.10769695739077,0.9614262054376603,40.372085520000006,140.910924,7.62807020599999,130.14627075195312,8.364996910095215,6.599999904632568,0.0,32.7,392.0244140625,1800.0,12.0,std,False
0.608,4880.152071715999,123.09488572759389,14.352599045464991,4756.946471130999,120.269754,2.9358465849999504,108.7422866821289,7.138918876647949,1.5,0.0,25.4,24.517578125,600.0,19.0,off,False
0.609,193.212218513,112.93798161251924,0.9030771325387716,65.994442695,123.618326,3.5994498180000107,112.03490447998047,7.339712142944336,1.5,0.0,36.9,98.0244140625,800.0,17.0,std,False
0.609,850.4417488839999,153.75074820689696,3.2523351209594606,667.360590305,159.837102,23.244056578999988,150.4984130859375,9.487173080444336,12.5,0.0,25.9,1568.0244140625,1600.0,5.0,off,False
0.609,1330.502631889,148.68224052212727,4.355000531892896,1162.449042809,154.088061,13.965528079999928,144.32723999023438,9.145355224609375,11.300000190734863,0.0,25.6,784.0244140625,1400.0,8.0,off,False
0.607,275.145907913,80.80258351492674,1.3820436589697003,142.381842429,87.232203,45.53186248399999,79.42053985595703,5.5937819480896,1.600000023841858,6.718999862670898,45.1,3136.0263671875,1200.0,2.0,max,True
0.608,461.90246981800004,65.38585356693564,2.1541908166914943,389.22010712300005,70.207459,2.4749036949999947,63.23166275024414,4.181853771209717,1.7000000476837158,0.0,26.6,4.015625,600.0,20.0,std,True
0.608,164.220582603,66.8265978479532,0.744681038871169,82.813927312,73.533004,7.873651290999987,66.08191680908203,4.515374183654785,1.7000000476837158,2.256999969482422,57.7,392.0244140625,600.0,13.0,max,True
0.609,1921.241939977,73.68003297854264,6.556406269558264,1842.448704414,73.853027,4.940208562999828,67.12362670898438,4.6413960456848145,1.7000000476837158,3.263000011444092,25.5,196.0244140625,1000.0,10.0,off,True
0.609,120.827507032,63.41997634557238,0.5994540372227668,47.276680889,70.029567,3.5212591429999947,62.82052230834961,4.253299236297607,1.7000000476837158,1.3569999933242798,40.7,98.0244140625,1000.0,16.0,max,True
0.609,353.97838234100004,165.12767522396737,1.717961478850174,137.62690152399998,172.908106,43.44337481700006,163.4097137451172,10.196020126342773,15.100000381469727,0.0,45.7,3136.0263671875,1200.0,1.0,std,False
0.607,148.711419201,69.01923269226718,0.7053365130679607,60.082100461,75.675435,12.953883740000009,68.31389617919922,4.8656721115112305,1.7000000476837158,4.752999782562256,48.9,784.0234375,1000.0,3.0,std,True
0.609,130.414891646,63.19620837987653,0.6063417416929363,57.948458575000004,69.527509,2.9389240710000024,62.589866638183594,4.191626071929932,1.7000000476837158,0.9980000257492065,51.4,24.5244140625,600.0,18.0,max,True
0.609,181.997957232,111.01407950170928,0.8721346164553762,56.9477651,122.146963,2.903229132000007,110.1419448852539,7.189878940582275,1.5,0.0,29.1,24.517578125,1200.0,19.0,std,False
0.611,3529.793456094,129.6639255647815,10.326210415855705,3394.474067682,131.618088,3.7013004119996253,119.33771514892578,7.746293067932129,3.5999999046325684,0.0,25.4,98.0244140625,800.0,15.0,off,False
0.609,295.320043649,81.92201335010576,1.4392023759846688,161.104340694,88.980311,45.23539195500001,80.4828109741211,5.682673931121826,1.7000000476837158,6.715000152587891,46.1,3136.0263671875,1000.0,1.0,std,True
0.608,2263.096035511,117.38553994163036,7.595539026103019,2137.33566337,121.553725,4.206647141000062,109.79000091552734,7.153539180755615,1.5,0.0,25.3,98.0244140625,1400.0,17.0,off,False
0.609,248.56985175900002,73.90648310924014,1.112797196154201,143.788913954,80.772465,24.00847280500001,72.79368591308594,5.120204925537109,1.7000000476837158,5.175000190734863,49.5,1568.0244140625,600.0,5.0,std,True
0.609,141.65585147299998,71.15698320940756,0.7497032411458373,48.664411905,77.713828,15.277611567999969,70.40727996826172,4.836288928985596,1.7000000476837158,3.5940001010894775,36.0,784.0244140625,1800.0,9.0,std,True
0.609,1377.9312585989999,144.34291791263186,5.392341130405307,1222.4545842109999,150.308542,5.168132388000004,138.95057678222656,8.84600830078125,9.699999809265137,0.0,25.5,196.0244140625,1600.0,10.0,off,False
0.607,3447.180894661,134.71268119888845,10.068790818029058,3302.3785937129996,137.094464,7.707836948000278,124.64389038085938,8.071599960327148,4.300000190734863,0.0,25.4,392.0244140625,800.0,13.0,off,False
0.608,445.942432967,76.8656013763917,2.413910702563572,361.172310103,82.441071,2.3290518640000357,74.45169067382812,4.85541296005249,1.7000000476837158,0.0,13.0,4.015625,1800.0,20.0,max,False
0.607,2035.2425616619998,74.53274585552181,7.5763096982952485,1953.3809553199999,74.17574,7.685866341999954,66.95643615722656,4.526709079742432,1.7000000476837158,2.26200008392334,25.4,392.0244140625,1400.0,13.0,off,True
0.607,149.02628445,70.1129712441433,0.7102460244167328,58.209721292000005,76.616585,14.199978157999979,69.40272521972656,4.922989845275879,1.7000000476837158,4.676000118255615,50.4,784.0234375,1000.0,3.0,max,True
0.608,445.921569543,75.52274631816007,2.2830002244100687,362.241070561,81.475682,2.2048169819999544,73.23974609375,4.796383857727051,1.7000000476837158,0.0,14.7,4.015625,1400.0,20.0,max,False
0.609,2483.4399345409997,135.08939104083458,8.466779041322877,2338.503645236,137.509083,7.427206304999714,126.62261199951172,8.094382286071777,6.900000095367432,0.0,25.4,392.0244140625,1000.0,12.0,off,False
0.609,1636.319354654,70.79375777167417,5.8215058795843255,1559.059166885,72.524808,4.735379769000147,64.97225189208984,4.531542778015137,1.7000000476837158,3.303999900817871,25.5,196.0244140625,1200.0,10.0,off,True
0.609,1787.188613761,73.9399400511353,6.645491198596238,1705.085814637,74.411706,7.691093123999835,67.29444885253906,4.574714183807373,1.7000000476837158,2.49399995803833,25.4,392.0244140625,1400.0,12.0,off,True
0.608,116.748591139,64.95256973432213,0.5648210160604119,41.641486897,71.864173,3.2429312419999974,64.38774871826172,4.381744861602783,1.7000000476837158,2.2909998893737793,57.3,98.0244140625,800.0,14.0,max,True
0.609,3026.798006717,139.76132028074977,9.882352995593513,2877.4849732979997,141.301941,8.011092419000477,129.87896728515625,8.315914154052734,6.900000095367432,0.0,25.4,392.0244140625,800.0,12.0,off,False
0.608,758.889731828,76.58090673835832,2.5606125489051936,654.057954494,82.03884,22.792937333999987,74.02029418945312,5.2296929359436035,1.7000000476837158,5.170000076293945,26.4,1568.0244140625,1000.0,4.0,off,True
0.607,261.759330518,151.9522102290013,1.1196449213841082,87.11311514900001,160.623432,14.022783368999995,150.8325653076172,9.455160140991211,14.199999809265137,0.0,54.7,784.0234375,600.0,3.0,std,False
0.609,177.266177437,71.06383356302875,0.799131719767034,86.505440609,77.686851,13.073885828000002,70.26470184326172,4.896428108215332,1.7000000476837158,4.170000076293945,54.2,784.0244140625,600.0,8.0,max,True
0.609,2046.5986373199999,146.74394954809406,6.645927087156558,1882.951241667,150.183906,13.463489652999868,140.0980224609375,8.898350715637207,11.399999618530273,0.0,25.6,784.0244140625,800.0,8.0,off,False
0.608,163.600625649,66.577784871368,0.7827256672664284,82.430536396,73.377189,7.792900252999999,65.79505920410156,4.494983196258545,1.7000000476837158,2.2720000743865967,40.6,392.0244140625,1000.0,13.0,std,True
0.609,933.017725408,69.98732400955657,3.2955210310409426,851.766309391,73.779404,7.472012016999997,66.69180297851562,4.711877822875977,1.7000000476837158,4.269000053405762,26.0,392.0244140625,1200.0,6.0,off,True
0.609,1999.2953825450002,145.35166549289482,6.793392177465129,1844.426818463,149.866054,5.002510082000157,138.5582733154297,8.81985092163086,9.699999809265137,0.0,25.5,196.0244140625,1000.0,10.0,off,False
0.607,4992.431124015,78.6013068201812,14.728862667349158,4918.475835722,71.178644,2.7766442930001887,63.87244415283203,4.204696178436279,1.7000000476837158,0.0,25.4,4.015625,600.0,21.0,off,True
0.609,149.925994217,71.87468815489974,0.7264337603684903,59.267486804,78.36751,12.290997413000014,71.14825439453125,4.9275689125061035,1.7000000476837158,4.138999938964844,48.7,784.0244140625,1000.0,8.0,max,True
0.607,686.137941097,163.9760371157685,2.275490851120043,467.88643000999997,171.485902,46.76560908699997,161.70054626464844,10.092482566833496,14.100000381469727,0.0,27.0,3136.0263671875,1000.0,2.0,off,False
0.609,134.249225918,65.38089350429202,0.6722829696240544,58.758574814000006,72.215722,3.2749291039999946,64.70861053466797,4.346914768218994,1.7000000476837158,0.996999979019165,27.2,98.0244140625,1400.0,17.0,std,True
0.608,1954.3654069049999,71.87897014576747,7.854441642349494,1880.433491723,71.250289,2.681626181999789,64.02452850341797,4.2922139167785645,1.7000000476837158,0.9950000047683716,25.3,24.5244140625,1600.0,18.0,off,True
0.607,2017.6259911670002,71.70659623593667,8.131728987401509,1944.15972545,71.128482,2.337783717000164,63.574867248535156,4.218020915985107,1.7000000476837158,0.0,25.3,4.015625,1600.0,21.0,off,True
0.609,215.439372075,146.3143530853965,1.09558782660743,46.809649563,155.829769,12.799953512000002,145.21876525878906,9.173590660095215,10.899999618530273,0.0,36.9,784.0244140625,1800.0,8.0,std,False
0.607,335.907220602,157.79153680466277,1.673372742162776,123.197109544,166.193305,46.516806057999986,156.1181640625,9.784117698669434,14.100000381469727,0.0,44.7,3136.0263671875,1400.0,2.0,max,False
0.609,1665.13432347,133.39118808813703,6.607008400637042,1519.6581724549999,138.117621,7.358530015000127,126.7841796875,8.137617111206055,7.300000190734863,0.0,25.4,392.0244140625,1600.0,12.0,off,False
0.607,1727.443183297,132.55147515874245,7.47957574467994,1582.353785751,137.315678,7.773719545999882,125.0718994140625,8.09267807006836,4.400000095367432,0.0,25.4,392.0244140625,1800.0,13.0,off,False
0.609,192.069389468,135.9366158856351,0.9589089764554024,41.26566618,145.626964,5.176759288000028,134.9777069091797,8.581525802612305,10.600000381469727,0.0,36.1,196.0244140625,800.0,10.0,std,False
0.607,488.463554207,65.30393992995148,2.4985543403518675,415.892113462,70.319949,2.251491745000024,62.80538558959961,4.146153926849365,1.7000000476837158,0.0,15.9,4.015625,1200.0,21.0,max,False
0.605,192.64945580199998,161.07413057338067,0.5814547921306729,12.138908265000001,170.016493,10.494054536999982,160.49267578125,10.02813720703125,15.0,0.0,95.8,588.025390625,1000.0,0.0,off,False
0.607,490.009024472,68.82178308679083,2.603590032591617,414.19201797399995,73.663217,2.153789498000066,66.21819305419922,4.3500142097473145,1.7000000476837158,0.0,14.0,4.015625,1600.0,21.0,max,False
0.609,380.781937276,166.56024416458766,1.8335443354861023,162.33548787599997,174.047012,44.39943740000004,164.72669982910156,10.291349411010742,14.699999809265137,0.0,46.0,3136.0263671875,1000.0,1.0,max,False
0.609,232.368507204,69.91657941493892,1.0227195516576766,142.85317182400001,76.460758,13.054577379999984,68.89385986328125,4.79264497756958,1.7000000476837158,3.6659998893737793,49.5,784.0244140625,600.0,9.0,std,True
0.609,123.44020342499999,63.96204700358939,0.6157297123296259,50.609453652,70.517946,2.312803772999999,63.346317291259766,4.258092880249023,1.7000000476837158,0.9950000047683716,37.0,24.517578125,1000.0,19.0,max,True
0.609,1287.180653822,71.29867602728119,4.659393800718689,1208.153698043,74.017364,5.00959177899999,66.6392822265625,4.643540859222412,1.7000000476837158,3.2660000324249268,25.5,196.0244140625,1600.0,10.0,off,True
0.608,2259.1903857800003,119.83905020706979,7.594390783241666,2132.81200979,123.756655,2.6217209900002274,112.24465942382812,7.322361946105957,1.5,0.0,25.3,24.517578125,1400.0,19.0,off,False
0.607,3082.0033052989997,74.37901568291404,9.514849423148418,3007.277504396,72.450201,2.2755999029997014,64.86416625976562,4.264070987701416,1.7000000476837158,0.0,25.3,4.015625,1000.0,21.0,off,False
0.609,317.365592117,165.29476593598392,1.683834539499545,97.926685058,173.751931,45.68697605899999,163.61093139648438,10.225340843200684,15.0,0.0,44.9,3136.0263671875,1800.0,1.0,max,False
0.611,2497.771516848,73.46364409620745,8.920309135269939,2422.7688867919996,71.609332,3.393298056000276,64.5433349609375,4.333930015563965,1.7000000476837158,1.3289999961853027,25.4,98.0244140625,1200.0,16.0,off,True
0.609,222.76999512999998,149.75149181287938,0.9514277259653091,55.701353401,159.275703,7.792938728999985,148.80006408691406,9.380758285522461,11.899999618530273,0.0,62.0,392.0244140625,600.0,6.0,max,False
0.609,173.313518506,105.57973219580091,0.8923313779298186,54.392919089,116.037068,2.8835314170000004,104.6874008178711,6.831133842468262,1.5,0.0,23.6,24.5244140625,1800.0,18.0,std,False
0.611,2085.278725219,71.62898109206739,7.041655042262709,2009.7792504430001,71.675791,3.823683775999939,64.58732604980469,4.359506130218506,1.7000000476837158,1.3450000286102295,25.4,98.0244140625,1400.0,15.0,off,True
0.608,1824.864872398,114.61110853082624,7.3023850811192155,1702.45254776,119.187473,3.2248516379999757,107.30872344970703,7.014898777008057,1.600000023841858,0.0,25.3,24.517578125,1800.0,19.0,off,False
0.608,441.366825066,72.98909225968298,2.407556920327508,360.80996219199994,78.47397,2.082892874000052,70.58153533935547,4.618393898010254,1.7000000476837158,0.0,13.0,4.015625,800.0,20.0,max,False
0.608,4838.020320257,78.22963894335746,14.246381649656286,4764.240366123,70.753206,3.02674813400003,63.98325729370117,4.280051231384277,1.7000000476837158,0.9959999918937683,25.4,24.517578125,600.0,19.0,off,True
0.609,1775.146646687,73.17407701826504,6.317296012405658,1693.22750673,74.275752,7.643387956999973,66.85678100585938,4.64464807510376,1.7000000476837158,3.259999990463257,25.5,392.0244140625,1200.0,11.0,off,True
0.608,491.30107730699996,65.84122183188839,2.4719324336950304,364.59893941900003,69.954458,56.74767988799992,63.36928939819336,4.160689830780029,1.7000000476837158,0.0,16.1,4.015625,1200.0,20.0,max,True
0.609,225.30070404300002,70.62912253305207,1.0447643177200316,82.61496585500001,77.070419,65.61531918800002,69.58435821533203,4.866098880767822,1.7000000476837158,4.176000118255615,46.7,784.0244140625,800.0,8.0,std,True
0.609,2009.065767271,148.54768952635976,6.818761914055061,1843.330518241,152.518414,13.21683502999997,141.7289276123047,8.986248970031738,9.800000190734863,0.0,25.5,784.0244140625,1000.0,9.0,off,False
0.605,98.923217873,66.84467410818532,0.2702417351384402,14.641726345,73.656468,10.625023528,66.57443237304688,4.775516986846924,1.7000000476837158,4.539000034332275,95.6,588.025390625,800.0,0.0,off,True
0.609,108.794701521,65.38489099179748,0.5242724004888774,31.489454125,71.634769,5.670478395999993,64.8606185913086,4.507009029388428,1.7000000476837158,3.319999933242798,55.3,196.0244140625,1000.0,10.0,max,True
0.608,2601.182271047,113.36004164966775,9.259661705820095,2482.73301748,115.215093,3.2341605670001456,104.10037994384766,6.781078815460205,1.600000023841858,0.0,25.3,24.5244140625,1200.0,18.0,off,False
0.609,247.788982518,142.44497855958153,1.1636217480580808,82.43886195399999,152.406163,12.943957564000016,141.28135681152344,8.97010612487793,9.800000190734863,0.0,40.6,784.0244140625,1200.0,9.0,std,False
0.609,171.654308732,70.24117831268566,0.8554590133692621,82.281866045,76.731196,12.641246687000006,69.3857192993164,4.836740970611572,1.7000000476837158,4.184999942779541,38.4,784.0244140625,1600.0,8.0,std,True
0.607,3423.046324109,131.72388967853303,11.184552520329904,3287.241490932,132.255654,3.5491791770000987,120.53933715820312,7.78451681137085,4.400000095367432,0.0,25.4,98.0244140625,800.0,14.0,off,False
0.608,2535.853545382,74.40368754339435,9.064972943784976,2459.9729788239997,72.267769,3.612797558000281,65.33871459960938,4.350203037261963,1.7000000476837158,0.9950000047683716,25.3,98.0244140625,1200.0,17.0,off,True
0.609,173.940136589,107.47274381124976,0.8479650636911631,52.720101038,117.770954,3.449081550999992,106.6247787475586,6.931842803955078,1.5,0.0,33.9,98.0244140625,1200.0,17.0,max,False
0.607,4984.033254696999,78.23393004093242,14.688218523598444,4910.265614128,71.039627,2.7280135689990175,63.545711517333984,4.181166172027588,1.7000000476837158,0.0,25.3,4.015625,600.0,21.0,off,False
0.609,354.221336291,161.9848898936609,1.7211112071374417,138.01377401899998,170.3962,45.811362272000025,160.26377868652344,10.027738571166992,14.699999809265137,0.0,45.5,3136.0263671875,1200.0,1.0,max,False
0.611,2191.9609754470002,118.08971138475546,8.132268147450768,2066.087423921,121.880674,3.9928775260000293,109.95744323730469,7.173189163208008,2.700000047683716,0.0,25.4,98.0244140625,1400.0,16.0,off,False
0.611,117.169257171,64.44629383227135,0.6019563688924432,43.016472685000004,70.719522,3.433262486000004,63.844337463378906,4.296676158905029,1.7000000476837158,1.3569999933242798,30.1,98.0244140625,1600.0,15.0,std,True
0.607,2274.6790658990003,69.72244178216005,7.699515451593637,2202.944687315,69.340414,2.393964584000301,62.022926330566406,4.090065002441406,1.7000000476837158,0.0,25.3,4.015625,1400.0,21.0,off,True
0.607,256.810457827,81.70981801094229,1.314272051469624,121.898935897,89.052616,45.85890592999999,80.39554595947266,5.670375823974609,1.600000023841858,6.578999996185303,44.7,3136.0263671875,1400.0,2.0,max,True
