layer,img,client,server,network,total
4,28,28.791222,360.3466,11.013816,400.151638
4,29,28.792888,277.957,15.479399,322.229287
4,30,29.107478,224.9405,29.837267,283.885245
4,31,27.263035,194.5987,10.685164,232.546899
4,32,28.826499,217.5544,15.517993,261.898892
4,33,28.805278,189.9093,11.3662,230.080778
4,34,28.386245,201.4289,11.661953,241.477098
4,35,28.568632,177.4961,13.929713,219.994445
4,36,27.505421,235.2338,63.837538,326.576759
4,37,28.38456,194.808,15.532791,238.725351
4,38,28.685704,169.723,12.466784,210.875488
4,39,28.902924,191.0252,20.1966,240.124724
4,40,28.735019,183.9794,20.488288,233.202707
4,41,28.705242,161.6214,15.875566,206.202208
4,42,28.460911,185.882,19.197275,233.540186
4,43,28.484522,167.6138,12.251454,208.349776
4,44,28.627483,166.2589,16.862152,211.748535
4,45,29.414493,160.4282,10.545522,200.388215
4,46,27.467051,164.1506,14.289077,205.906728
4,47,28.687112,174.5479,10.802405,214.037417
4,48,28.557391,179.0538,20.572386,228.183577
4,49,28.789204,185.0086,15.055415,228.853219
4,50,28.859166,174.5991,10.572078,214.030344
4,51,28.510855,189.4355,21.404989,239.351344
4,52,28.627372,177.6921,22.081381,228.400853
4,53,28.966257,191.0587,22.550426,242.575383
4,54,28.821221,158.9102,19.378701,207.110122
4,55,28.488355,178.7702,15.959892,223.218447
4,56,28.905757,192.7002,23.222734,244.828691
4,57,29.003312,212.1451,25.103305,266.251717
4,58,28.439689,166.7658,10.765925,205.971414
4,59,27.862085,169.7414,16.126678,213.730163
4,60,28.552299,180.0185,28.992103,237.562902
4,61,28.379449,191.2062,20.808481,240.39413
4,62,28.308728,179.5949,19.430886,227.334514
4,63,28.881406,177.0856,17.547067,223.514073
4,64,28.764352,178.1357,24.406178,231.30623
4,65,29.402605,191.4289,19.646384,240.477889
4,66,29.123293,173.451,10.852447,213.42674
4,67,27.320368,205.4503,24.720387,257.491055
4,68,28.471911,201.1085,23.818522,253.398933
4,69,28.611261,230.9166,23.555377,283.083238
4,70,28.251451,207.0442,22.153091,257.448742
4,71,28.60591,183.0259,20.558652,232.190462
4,72,28.11286,186.0286,24.769465,238.910925
4,73,28.898999,184.2356,10.697583,223.832182
4,74,28.526874,194.31,20.723205,243.560079
4,75,27.383201,184.5034,23.220255,235.106856
4,76,29.190255,188.0936,10.691967,227.975822
4,77,27.816603,188.213,21.321653,237.351256
4,78,28.867629,195.3266,22.608611,246.80284
4,79,28.973035,181.7935,13.278719,224.045254
4,80,28.712334,194.6885,23.524985,246.925819
4,81,28.617169,184.0414,33.481871,246.14044
4,82,28.917166,173.1726,21.613605,223.703371
4,83,28.635446,214.1199,22.897917,265.653263
4,84,27.442311,198.6941,10.918202,237.054613
4,85,28.689594,187.9262,66.466039,283.081833
4,86,29.192384,158.5926,16.987722,204.772706
4,87,28.849277,174.6614,17.038876,220.549553
4,88,28.740223,212.2198,12.380116,253.340139
4,89,28.566225,186.2659,23.896174,238.728299
4,90,28.250228,179.4149,13.757415,221.422543
4,91,28.908721,163.4834,15.49894,207.891061
4,92,28.695038,191.3211,20.943377,240.959515
4,93,28.939573,166.9811,13.562464,209.483137
4,94,27.542069,167.0564,11.354206,205.952675
4,95,28.8425,174.3769,16.967787,220.187187
4,96,28.849092,179.5195,20.541018,228.90961
4,97,29.026072,176.6745,19.723188,225.42376
4,98,28.851389,336.0312,17.870953,382.753542
4,99,27.596662,519.2388,11.667752,558.503214
5,0,34.014444,13963.4266,15.992087,14013.433131
5,1,31.381844,210.3742,19.205538,260.961582
5,2,31.601193,163.6338,23.209052,218.444045
5,3,32.082002,179.9534,19.18154,231.216942
5,4,31.857579,180.1802,20.11445,232.152229
5,5,31.434546,174.9708,15.076073,221.481419
5,6,31.785283,236.7636,23.12453,291.673413
5,7,31.92243,170.5513,15.052288,217.526018
5,8,31.61373,179.5501,11.469744,222.633574
5,9,31.603896,186.9744,12.435816,231.014112
5,10,31.835912,327.7327,38.209608,397.77822
5,11,31.931523,178.6172,11.384414,221.933137
5,12,31.543842,203.6922,24.911216,260.147258
5,13,31.435991,174.9651,12.204175,218.605266
5,14,31.878894,169.3288,12.472052,213.679746
5,15,32.010522,186.2902,22.523395,240.824117
5,16,31.643581,167.4631,17.076945,216.183626
5,17,31.360566,183.4099,16.744049,231.514515
5,18,31.514009,190.9574,25.321059,247.792468
5,19,31.468194,188.0217,20.279734,239.769628
5,20,32.003762,177.3604,20.738719,230.102881
5,21,30.824609,171.7181,19.968663,222.511372
5,22,31.797153,175.3982,23.385727,230.58108
5,23,31.909078,199.8193,24.21237,255.940748
5,24,30.497057,168.0133,19.307326,217.817683
5,25,31.37464,189.533,21.172964,242.080604
5,26,31.528082,181.1706,23.270728,235.96941
5,27,31.766284,167.5968,10.779516,210.1426
5,28,31.995466,173.8,21.311338,227.106804
5,29,31.537378,344.9361,22.90819,399.381668
5,30,31.457472,182.2436,85.908998,299.61007
5,31,31.587526,183.3604,12.227562,227.175488
5,32,32.268352,192.6407,21.107305,246.016357
5,33,31.601193,188.0767,16.554553,236.232446
5,34,31.730303,196.8176,19.185807,247.73371
5,35,31.511898,176.0808,20.625187,228.217885
5,36,31.836413,190.3972,21.490215,243.723828
5,37,31.739766,162.9717,12.071579,206.783045
5,38,31.736451,174.1217,21.062323,226.920474
5,39,31.801857,170.7077,10.665806,213.175363
5,40,31.554045,176.2417,33.508998,241.304743
5,41,31.878042,156.1774,18.306182,206.361624
5,42,31.915615,220.8039,18.586345,271.30586
5,43,31.6236,170.3368,11.455017,213.415417
5,44,31.692136,187.4229,21.182662,240.297698
5,45,31.820246,257.1288,10.953596,299.902642
5,46,31.691729,209.2825,10.780345,251.754574
5,47,31.412917,181.0624,11.378135,223.853452
5,48,31.974004,196.4196,18.744335,247.137939
5,49,31.942967,185.3947,10.884534,228.222201
5,50,32.078466,311.0269,13.004813,356.110179
5,51,30.862294,275.3896,15.559492,321.811386
5,52,31.528583,377.3013,13.965682,422.795565
5,53,31.792728,404.491,45.733433,482.017161
5,54,31.935004,331.6737,18.227511,381.836215
5,55,31.317789,258.6769,19.576109,309.570798
5,56,32.08865,259.2849,20.971995,312.345545
5,57,31.366492,336.3237,16.349314,384.039506
5,58,31.75321,368.3238,24.004505,424.081515
5,59,31.712026,274.986,43.308759,350.006785
5,60,31.735784,197.9722,33.806038,263.514022
5,61,32.056521,245.8582,22.301457,300.216178
5,62,31.312549,212.6711,22.340491,266.32414
5,63,30.882719,208.234,22.36238,261.479099
5,64,32.184594,202.2448,23.420263,257.849657
5,65,30.745962,190.6303,31.937502,253.313764
5,66,31.710025,181.1575,17.154824,230.022349
5,67,32.150076,189.3592,19.518788,241.028064
5,68,31.686526,171.4943,15.939069,219.119895
5,69,30.974645,186.1986,22.473871,239.647116
5,70,31.81882,296.4988,16.57122,344.88884
5,71,31.686433,261.6856,14.790097,308.16213
5,72,30.90109,322.2326,14.726902,367.860592
5,73,32.190057,279.9469,19.663323,331.80028
5,74,31.907116,230.0583,16.800756,278.766172
5,75,31.601637,241.8645,13.470297,286.936434
5,76,32.926735,200.9273,11.997922,245.851957
5,77,30.338689,258.248,25.530118,314.116807
5,78,30.705092,301.1592,12.86107,344.725362
5,79,31.510732,271.5157,13.971733,316.998165
5,80,31.781895,288.7947,14.102728,334.679323
5,81,32.836143,235.8156,13.426727,282.07847
